target_type,target,pc_count,horizon,model,n_oos,start,end,oos_r2,msfe_model,msfe_benchmark,msfe_ratio,directional_accuracy
raw_sector_return,Energy,10,1,OLS,59,2021-06-01,2026-04-01,-0.2664188463664523,0.007588876489331679,0.0059923906779382795,1.2664188463664523,0.559322033898305
raw_sector_return,Energy,10,1,Ridge,59,2021-06-01,2026-04-01,-0.02660087380722742,0.006151793506165722,0.0059923906779382795,1.0266008738072274,0.5932203389830508
raw_sector_return,Energy,10,1,Lasso,59,2021-06-01,2026-04-01,-0.06885741370894749,0.0064050112019547155,0.0059923906779382795,1.0688574137089475,0.576271186440678
raw_sector_return,Energy,10,1,ElasticNet,59,2021-06-01,2026-04-01,-0.06518396787404601,0.006382998479377741,0.0059923906779382795,1.065183967874046,0.576271186440678
raw_sector_return,Energy,13,1,OLS,59,2021-06-01,2026-04-01,-0.6206591610207755,0.009711622848616168,0.0059923906779382795,1.6206591610207755,0.5932203389830508
raw_sector_return,Energy,13,1,Ridge,59,2021-06-01,2026-04-01,-0.16209784231513824,0.006963744277141423,0.0059923906779382795,1.1620978423151382,0.576271186440678
raw_sector_return,Energy,13,1,Lasso,59,2021-06-01,2026-04-01,-0.1953339135673995,0.0071629078006847655,0.0059923906779382795,1.1953339135673995,0.5084745762711864
raw_sector_return,Energy,13,1,ElasticNet,59,2021-06-01,2026-04-01,-0.1948642797370912,0.007160093571297981,0.0059923906779382795,1.1948642797370912,0.4915254237288136
raw_sector_return,Energy,5,2,OLS,58,2021-06-01,2026-03-01,-0.07292491262005463,0.0064233427274891985,0.005986758860695632,1.0729249126200546,0.5344827586206896
raw_sector_return,Energy,5,2,Ridge,58,2021-06-01,2026-03-01,-0.034663896501414104,0.006194283250221709,0.005986758860695632,1.034663896501414,0.5689655172413793
raw_sector_return,Energy,5,2,Lasso,58,2021-06-01,2026-03-01,-0.023175756564206118,0.006125506526659718,0.005986758860695632,1.0231757565642061,0.5862068965517241
raw_sector_return,Energy,5,2,ElasticNet,58,2021-06-01,2026-03-01,-0.03335081201292067,0.006186422130025379,0.005986758860695632,1.0333508120129207,0.5689655172413793
raw_sector_return,Energy,10,2,OLS,58,2021-06-01,2026-03-01,-0.3398341348557976,0.008021263878710412,0.005986758860695632,1.3398341348557976,0.5689655172413793
raw_sector_return,Energy,10,2,Ridge,58,2021-06-01,2026-03-01,-0.026617344841379564,0.006146110485772952,0.005986758860695632,1.0266173448413796,0.603448275862069
raw_sector_return,Energy,10,2,Lasso,58,2021-06-01,2026-03-01,-0.006056288478949012,0.006023016399409909,0.005986758860695632,1.006056288478949,0.603448275862069
raw_sector_return,Energy,10,2,ElasticNet,58,2021-06-01,2026-03-01,0.008544768892372878,0.005935603389816622,0.005986758860695632,0.9914552311076271,0.5862068965517241
raw_sector_return,Energy,13,2,OLS,58,2021-06-01,2026-03-01,-0.45179818639875635,0.008691565656364603,0.005986758860695632,1.4517981863987564,0.5517241379310345
raw_sector_return,Energy,13,2,Ridge,58,2021-06-01,2026-03-01,-0.031324532503313574,0.0061742912832169925,0.005986758860695632,1.0313245325033136,0.603448275862069
raw_sector_return,Energy,13,2,Lasso,58,2021-06-01,2026-03-01,-0.008584230529754544,0.006038150578881894,0.005986758860695632,1.0085842305297545,0.6206896551724138
raw_sector_return,Energy,13,2,ElasticNet,58,2021-06-01,2026-03-01,-0.014408328717714136,0.006073018050314223,0.005986758860695632,1.0144083287177141,0.6206896551724138
raw_sector_return,Financials,5,1,OLS,59,2021-06-01,2026-04-01,-0.3000108441996261,0.003611420251560515,0.0027779924049663967,1.300010844199626,0.4406779661016949
raw_sector_return,Financials,5,1,Ridge,59,2021-06-01,2026-04-01,-0.09532244965538039,0.0030427974461318353,0.0027779924049663967,1.0953224496553804,0.5254237288135594
raw_sector_return,Financials,5,1,Lasso,59,2021-06-01,2026-04-01,-0.007944387635024697,0.0028000618534786046,0.0027779924049663967,1.0079443876350247,0.5084745762711864
raw_sector_return,Financials,5,1,ElasticNet,59,2021-06-01,2026-04-01,-0.041740869000484127,0.002893948222026439,0.0027779924049663967,1.0417408690004841,0.5254237288135594
raw_sector_return,Financials,10,1,OLS,59,2021-06-01,2026-04-01,-0.3041450450966423,0.003622905030253031,0.0027779924049663967,1.3041450450966423,0.576271186440678
raw_sector_return,Financials,10,1,Ridge,59,2021-06-01,2026-04-01,-0.16875377816480142,0.003246789119017599,0.0027779924049663967,1.1687537781648014,0.5084745762711864
raw_sector_return,Financials,10,1,Lasso,59,2021-06-01,2026-04-01,-0.13994020543037777,0.0031667452328014234,0.0027779924049663967,1.1399402054303778,0.5084745762711864
raw_sector_return,Financials,10,1,ElasticNet,59,2021-06-01,2026-04-01,-0.12832006475926527,0.003134464570272432,0.0027779924049663967,1.1283200647592653,0.4915254237288136
raw_sector_return,Financials,13,1,OLS,59,2021-06-01,2026-04-01,-0.5885598579838698,0.004413007220313688,0.0027779924049663967,1.5885598579838698,0.5254237288135594
raw_sector_return,Financials,13,1,Ridge,59,2021-06-01,2026-04-01,-0.09346558237219926,0.0030376390829221275,0.0027779924049663967,1.0934655823721993,0.4915254237288136
raw_sector_return,Financials,13,1,Lasso,59,2021-06-01,2026-04-01,-0.01145717589289097,0.002809820352579212,0.0027779924049663967,1.011457175892891,0.5254237288135594
raw_sector_return,Financials,13,1,ElasticNet,59,2021-06-01,2026-04-01,-0.00435786945210781,0.0027900985332061875,0.0027779924049663967,1.0043578694521078,0.5423728813559322
raw_sector_return,Financials,5,2,OLS,58,2021-06-01,2026-03-01,-0.17250176114969995,0.0033058499454687554,0.0028194839914160936,1.1725017611497,0.5
raw_sector_return,Financials,5,2,Ridge,58,2021-06-01,2026-03-01,-0.025568415087921403,0.00289157372844237,0.0028194839914160936,1.0255684150879214,0.5689655172413793
raw_sector_return,Financials,5,2,Lasso,58,2021-06-01,2026-03-01,-0.010011930255223511,0.002847712468493871,0.0028194839914160936,1.0100119302552235,0.5517241379310345
raw_sector_return,Financials,5,2,ElasticNet,58,2021-06-01,2026-03-01,-0.06350513282358694,0.0029985356967849497,0.0028194839914160936,1.063505132823587,0.5344827586206896
raw_sector_return,Financials,10,2,OLS,58,2021-06-01,2026-03-01,-0.18756919274633477,0.0033483323276472243,0.0028194839914160936,1.1875691927463348,0.6206896551724138
raw_sector_return,Financials,10,2,Ridge,58,2021-06-01,2026-03-01,-0.02772472550056504,0.002897653411131342,0.0028194839914160936,1.027724725500565,0.5172413793103449
raw_sector_return,Financials,10,2,Lasso,58,2021-06-01,2026-03-01,0.00024405228066559648,0.0028187958899176884,0.0028194839914160936,0.9997559477193344,0.5172413793103449
raw_sector_return,Financials,10,2,ElasticNet,58,2021-06-01,2026-03-01,-0.021926571828772223,0.002881305609673952,0.0028194839914160936,1.0219265718287722,0.5172413793103449
raw_sector_return,Financials,13,2,OLS,58,2021-06-01,2026-03-01,-0.4074052135432773,0.003968156469020819,0.0028194839914160936,1.4074052135432773,0.6206896551724138
raw_sector_return,Financials,13,2,Ridge,58,2021-06-01,2026-03-01,-0.04503588737160236,0.002946461954899545,0.0028194839914160936,1.0450358873716024,0.6206896551724138
raw_sector_return,Financials,13,2,Lasso,58,2021-06-01,2026-03-01,0.05541974158666685,0.0026632289172040698,0.0028194839914160936,0.9445802584133332,0.5862068965517241
raw_sector_return,Financials,13,2,ElasticNet,58,2021-06-01,2026-03-01,0.055114206420399325,0.0026640903687141755,0.0028194839914160936,0.9448857935796007,0.5862068965517241
raw_sector_return,Industrials,5,1,OLS,59,2021-06-01,2026-04-01,-0.18390910270693728,0.003433182489481263,0.002899869999843313,1.1839091027069373,0.559322033898305
raw_sector_return,Industrials,5,1,Ridge,59,2021-06-01,2026-04-01,-0.04211542167165461,0.0030219992476796954,0.002899869999843313,1.0421154216716546,0.559322033898305
raw_sector_return,Industrials,5,1,Lasso,59,2021-06-01,2026-04-01,-0.0019322596888706745,0.0029054733017469755,0.002899869999843313,1.0019322596888707,0.5423728813559322
raw_sector_return,Industrials,5,1,ElasticNet,59,2021-06-01,2026-04-01,-0.009117078001038559,0.002926308340824756,0.002899869999843313,1.0091170780010386,0.576271186440678
raw_sector_return,Industrials,10,1,OLS,59,2021-06-01,2026-04-01,-0.24501590177606025,0.003610384262888266,0.002899869999843313,1.2450159017760603,0.5084745762711864
raw_sector_return,Industrials,10,1,Ridge,59,2021-06-01,2026-04-01,-0.01139926854715223,0.0029329263967233575,0.002899869999843313,1.0113992685471522,0.576271186440678
raw_sector_return,Industrials,10,1,Lasso,59,2021-06-01,2026-04-01,-0.009509783248838888,0.0029274471349916334,0.002899869999843313,1.0095097832488389,0.5423728813559322
raw_sector_return,Industrials,10,1,ElasticNet,59,2021-06-01,2026-04-01,-0.011822693851769817,0.002934154275061392,0.002899869999843313,1.0118226938517698,0.5423728813559322
raw_sector_return,Industrials,13,1,OLS,59,2021-06-01,2026-04-01,-0.388040585889166,0.004025137253584928,0.002899869999843313,1.388040585889166,0.4406779661016949
raw_sector_return,Industrials,13,1,Ridge,59,2021-06-01,2026-04-01,-0.021139867322857553,0.0029611728668935355,0.002899869999843313,1.0211398673228576,0.559322033898305
raw_sector_return,Industrials,13,1,Lasso,59,2021-06-01,2026-04-01,0.0,0.002899869999843313,0.002899869999843313,1.0,0.5423728813559322
raw_sector_return,Industrials,13,1,ElasticNet,59,2021-06-01,2026-04-01,-0.000737747413807055,0.0029020093714360743,0.002899869999843313,1.000737747413807,0.5423728813559322
raw_sector_return,Industrials,5,2,OLS,58,2021-06-01,2026-03-01,-0.1606464822752811,0.0034232752494418087,0.0029494555850726983,1.160646482275281,0.5344827586206896
raw_sector_return,Industrials,5,2,Ridge,58,2021-06-01,2026-03-01,-0.018960925788719774,0.003005379993538387,0.0029494555850726983,1.0189609257887198,0.5344827586206896
raw_sector_return,Industrials,5,2,Lasso,58,2021-06-01,2026-03-01,0.005188402804880976,0.002934152621442235,0.0029494555850726983,0.994811597195119,0.5344827586206896
raw_sector_return,Industrials,5,2,ElasticNet,58,2021-06-01,2026-03-01,0.0020633140146852913,0.002943369932028326,0.0029494555850726983,0.9979366859853147,0.5344827586206896
raw_sector_return,Industrials,10,2,OLS,58,2021-06-01,2026-03-01,-0.2810352555627942,0.003778356589194715,0.0029494555850726983,1.2810352555627942,0.5344827586206896
raw_sector_return,Industrials,10,2,Ridge,58,2021-06-01,2026-03-01,-0.028902894837915527,0.003034703389677157,0.0029494555850726983,1.0289028948379155,0.5172413793103449
raw_sector_return,Industrials,10,2,Lasso,58,2021-06-01,2026-03-01,0.016847599071620145,0.002899764339895843,0.0029494555850726983,0.9831524009283799,0.5172413793103449
raw_sector_return,Industrials,10,2,ElasticNet,58,2021-06-01,2026-03-01,0.0204000760352111,0.0028892864668747372,0.0029494555850726983,0.9795999239647889,0.5172413793103449
raw_sector_return,Industrials,13,2,OLS,58,2021-06-01,2026-03-01,-0.7369256821780394,0.005122985154156225,0.0029494555850726983,1.7369256821780394,0.4482758620689655
raw_sector_return,Industrials,13,2,Ridge,58,2021-06-01,2026-03-01,-0.13216337651386834,0.003339265594073593,0.0029494555850726983,1.1321633765138683,0.41379310344827586
raw_sector_return,Industrials,13,2,Lasso,58,2021-06-01,2026-03-01,0.013997601769517032,0.0029081702803559727,0.0029494555850726983,0.986002398230483,0.5
raw_sector_return,Industrials,13,2,ElasticNet,58,2021-06-01,2026-03-01,-0.019628890637441554,0.0030073501261920817,0.0029494555850726983,1.0196288906374416,0.5
raw_sector_return,Technology,5,1,OLS,59,2021-06-01,2026-04-01,-0.10485143867349977,0.004943413636888092,0.004474279042278503,1.1048514386734998,0.576271186440678
raw_sector_return,Technology,5,1,Ridge,59,2021-06-01,2026-04-01,0.014029238641171227,0.004411508313847187,0.004474279042278503,0.9859707613588288,0.6101694915254238
raw_sector_return,Technology,5,1,Lasso,59,2021-06-01,2026-04-01,0.024088118710435147,0.0043665020775644865,0.004474279042278503,0.9759118812895649,0.6610169491525424
raw_sector_return,Technology,5,1,ElasticNet,59,2021-06-01,2026-04-01,0.00946531181942245,0.00443192859597623,0.004474279042278503,0.9905346881805775,0.6610169491525424
raw_sector_return,Technology,10,1,OLS,59,2021-06-01,2026-04-01,-0.20196453721874175,0.005377924738439796,0.004474279042278503,1.2019645372187417,0.5932203389830508
raw_sector_return,Technology,10,1,Ridge,59,2021-06-01,2026-04-01,0.022793714750430794,0.004372293602074976,0.004474279042278503,0.9772062852495692,0.6440677966101694
raw_sector_return,Technology,10,1,Lasso,59,2021-06-01,2026-04-01,0.019063545077382726,0.004388983422067238,0.004474279042278503,0.9809364549226173,0.6440677966101694
raw_sector_return,Technology,10,1,ElasticNet,59,2021-06-01,2026-04-01,0.016994037488450964,0.0043982429765002315,0.004474279042278503,0.983005962511549,0.6440677966101694
raw_sector_return,Technology,13,1,OLS,59,2021-06-01,2026-04-01,-0.43800488464574516,0.006434035118064574,0.004474279042278503,1.4380048846457452,0.559322033898305
raw_sector_return,Technology,13,1,Ridge,59,2021-06-01,2026-04-01,-0.04038762072684188,0.004654984527264105,0.004474279042278503,1.0403876207268419,0.6779661016949152
raw_sector_return,Technology,13,1,Lasso,59,2021-06-01,2026-04-01,-0.032771452804340795,0.004620907666745984,0.004474279042278503,1.0327714528043408,0.6440677966101694
raw_sector_return,Technology,13,1,ElasticNet,59,2021-06-01,2026-04-01,-0.05982556315789278,0.004741955305708372,0.004474279042278503,1.0598255631578928,0.6440677966101694
raw_sector_return,Technology,5,2,OLS,58,2021-06-01,2026-03-01,-0.12020221986803215,0.005087670832610647,0.004541743215979353,1.1202022198680321,0.5344827586206896
raw_sector_return,Technology,5,2,Ridge,58,2021-06-01,2026-03-01,-0.0017127160915246797,0.004549521932668934,0.004541743215979353,1.0017127160915247,0.6206896551724138
raw_sector_return,Technology,5,2,Lasso,58,2021-06-01,2026-03-01,-0.01864708507280577,0.004626433488106559,0.004541743215979353,1.0186470850728058,0.603448275862069
raw_sector_return,Technology,5,2,ElasticNet,58,2021-06-01,2026-03-01,-0.01865587193066154,0.004626473395758615,0.004541743215979353,1.0186558719306615,0.603448275862069
raw_sector_return,Technology,10,2,OLS,58,2021-06-01,2026-03-01,-0.2026962813525135,0.005462337676716374,0.004541743215979353,1.2026962813525135,0.5689655172413793
raw_sector_return,Technology,10,2,Ridge,58,2021-06-01,2026-03-01,-0.0023058579049848316,0.004552215830476331,0.004541743215979353,1.0023058579049848,0.6206896551724138
raw_sector_return,Technology,10,2,Lasso,58,2021-06-01,2026-03-01,0.00044882331842643897,0.004539704775717717,0.004541743215979353,0.9995511766815736,0.6206896551724138
raw_sector_return,Technology,10,2,ElasticNet,58,2021-06-01,2026-03-01,0.0009979020768641211,0.004537211000991544,0.004541743215979353,0.9990020979231359,0.6206896551724138
raw_sector_return,Technology,13,2,OLS,58,2021-06-01,2026-03-01,-0.35183291107025894,0.006139677952990969,0.004541743215979353,1.351832911070259,0.5
raw_sector_return,Technology,13,2,Ridge,58,2021-06-01,2026-03-01,-0.022797030827052422,0.004645281476082591,0.004541743215979353,1.0227970308270524,0.5862068965517241
raw_sector_return,Technology,13,2,Lasso,58,2021-06-01,2026-03-01,-0.005273609217640862,0.0045656945948673,0.004541743215979353,1.0052736092176409,0.6206896551724138
raw_sector_return,Technology,13,2,ElasticNet,58,2021-06-01,2026-03-01,-0.01212106233886967,0.004596793968627377,0.004541743215979353,1.0121210623388697,0.6206896551724138
raw_sector_return,Consumer Staples,5,1,OLS,59,2021-06-01,2026-04-01,-0.16827596957768498,0.0019373764585588111,0.0016583209010617116,1.168275969577685,0.423728813559322
raw_sector_return,Consumer Staples,5,1,Ridge,59,2021-06-01,2026-04-01,-0.020783248658828413,0.0016927861967046096,0.0016583209010617116,1.0207832486588284,0.5423728813559322
raw_sector_return,Consumer Staples,5,1,Lasso,59,2021-06-01,2026-04-01,0.0,0.0016583209010617116,0.0016583209010617116,1.0,0.559322033898305
raw_sector_return,Consumer Staples,5,1,ElasticNet,59,2021-06-01,2026-04-01,0.0,0.0016583209010617116,0.0016583209010617116,1.0,0.559322033898305
raw_sector_return,Consumer Staples,10,1,OLS,59,2021-06-01,2026-04-01,-0.30310489291824516,0.0021609660802021096,0.0016583209010617116,1.3031048929182452,0.4915254237288136
raw_sector_return,Consumer Staples,10,1,Ridge,59,2021-06-01,2026-04-01,-0.020206174962582812,0.0016918292233326726,0.0016583209010617116,1.0202061749625828,0.559322033898305
raw_sector_return,Consumer Staples,10,1,Lasso,59,2021-06-01,2026-04-01,0.0,0.0016583209010617116,0.0016583209010617116,1.0,0.559322033898305
raw_sector_return,Consumer Staples,10,1,ElasticNet,59,2021-06-01,2026-04-01,0.0,0.0016583209010617116,0.0016583209010617116,1.0,0.559322033898305
raw_sector_return,Consumer Staples,13,1,OLS,59,2021-06-01,2026-04-01,-0.3036115941173225,0.0021618063533911324,0.0016583209010617116,1.3036115941173225,0.4406779661016949
raw_sector_return,Consumer Staples,13,1,Ridge,59,2021-06-01,2026-04-01,-0.02026977288346865,0.0016919346890941415,0.0016583209010617116,1.0202697728834687,0.5254237288135594
raw_sector_return,Consumer Staples,13,1,Lasso,59,2021-06-01,2026-04-01,0.006037188190031184,0.00164830930570254,0.0016583209010617116,0.9939628118099688,0.559322033898305
raw_sector_return,Consumer Staples,13,1,ElasticNet,59,2021-06-01,2026-04-01,0.005930830837947321,0.0016484856803224823,0.0016583209010617116,0.9940691691620527,0.559322033898305
raw_sector_return,Consumer Staples,5,2,OLS,58,2021-06-01,2026-03-01,-0.17548247156754826,0.001973950759886656,0.001679268562171175,1.1754824715675483,0.5689655172413793
raw_sector_return,Consumer Staples,5,2,Ridge,58,2021-06-01,2026-03-01,-0.02523205303372067,0.001721639955589738,0.001679268562171175,1.0252320530337207,0.5517241379310345
raw_sector_return,Consumer Staples,5,2,Lasso,58,2021-06-01,2026-03-01,-0.0002649747210334841,0.0016797135258899765,0.001679268562171175,1.0002649747210335,0.5517241379310345
raw_sector_return,Consumer Staples,5,2,ElasticNet,58,2021-06-01,2026-03-01,-0.0002870080363912564,0.0016797505257437773,0.001679268562171175,1.0002870080363913,0.5517241379310345
raw_sector_return,Consumer Staples,10,2,OLS,58,2021-06-01,2026-03-01,-0.6132530086277106,0.0027090850602165778,0.001679268562171175,1.6132530086277106,0.39655172413793105
raw_sector_return,Consumer Staples,10,2,Ridge,58,2021-06-01,2026-03-01,-0.015368771419661531,0.0017050768568554076,0.001679268562171175,1.0153687714196615,0.5517241379310345
raw_sector_return,Consumer Staples,10,2,Lasso,58,2021-06-01,2026-03-01,0.0032687189799168737,0.0016737795051496285,0.001679268562171175,0.9967312810200831,0.5517241379310345
raw_sector_return,Consumer Staples,10,2,ElasticNet,58,2021-06-01,2026-03-01,0.0029750193230922983,0.0016742727057500544,0.001679268562171175,0.9970249806769077,0.5344827586206896
raw_sector_return,Consumer Staples,13,2,OLS,58,2021-06-01,2026-03-01,-0.8171221108894666,0.003051436034442805,0.001679268562171175,1.8171221108894666,0.5172413793103449
raw_sector_return,Consumer Staples,13,2,Ridge,58,2021-06-01,2026-03-01,-0.019705411616774082,0.0017123592404038664,0.001679268562171175,1.019705411616774,0.5517241379310345
raw_sector_return,Consumer Staples,13,2,Lasso,58,2021-06-01,2026-03-01,0.00024705576297368026,0.00167885368919531,0.001679268562171175,0.9997529442370263,0.5517241379310345
raw_sector_return,Consumer Staples,13,2,ElasticNet,58,2021-06-01,2026-03-01,0.0033351364751535995,0.0016736679723378992,0.001679268562171175,0.9966648635248464,0.5344827586206896
raw_sector_return,Real Estate,5,1,OLS,59,2021-06-01,2026-04-01,-0.144164584977591,0.0038282308619741897,0.0033458742843794345,1.144164584977591,0.4406779661016949
raw_sector_return,Real Estate,5,1,Ridge,59,2021-06-01,2026-04-01,-0.029795044790781544,0.0034455647585468437,0.0033458742843794345,1.0297950447907815,0.5084745762711864
raw_sector_return,Real Estate,5,1,Lasso,59,2021-06-01,2026-04-01,-0.00555537930486949,0.003364461885135571,0.0033458742843794345,1.0055553793048695,0.5423728813559322
raw_sector_return,Real Estate,5,1,ElasticNet,59,2021-06-01,2026-04-01,-0.003526701374962693,0.0033576741838186076,0.0033458742843794345,1.0035267013749627,0.5423728813559322
raw_sector_return,Real Estate,10,1,OLS,59,2021-06-01,2026-04-01,-0.41828059709292065,0.004745388577847513,0.0033458742843794345,1.4182805970929206,0.4745762711864407
raw_sector_return,Real Estate,10,1,Ridge,59,2021-06-01,2026-04-01,-0.04838698646291917,0.0035077710580843314,0.0033458742843794345,1.0483869864629192,0.4915254237288136
raw_sector_return,Real Estate,10,1,Lasso,59,2021-06-01,2026-04-01,-0.007894684289259546,0.0033722889055261625,0.0033458742843794345,1.0078946842892595,0.5423728813559322
raw_sector_return,Real Estate,10,1,ElasticNet,59,2021-06-01,2026-04-01,-0.0071742606691946875,0.0033698784586619276,0.0033458742843794345,1.0071742606691947,0.5423728813559322
raw_sector_return,Real Estate,13,1,OLS,59,2021-06-01,2026-04-01,-0.46879637015677966,0.004914408003897426,0.0033458742843794345,1.4687963701567797,0.4067796610169492
raw_sector_return,Real Estate,13,1,Ridge,59,2021-06-01,2026-04-01,-0.018509252393518194,0.0034078039159859954,0.0033458742843794345,1.0185092523935182,0.5254237288135594
raw_sector_return,Real Estate,13,1,Lasso,59,2021-06-01,2026-04-01,7.547657919548811e-06,0.003345849030864894,0.0033458742843794345,0.9999924523420805,0.5423728813559322
raw_sector_return,Real Estate,13,1,ElasticNet,59,2021-06-01,2026-04-01,0.0022723882997256473,0.0033382711588032577,0.0033458742843794345,0.9977276117002744,0.5423728813559322
raw_sector_return,Real Estate,5,2,OLS,58,2021-06-01,2026-03-01,-0.16600993472621384,0.003925903836002312,0.003366955734321542,1.1660099347262138,0.5172413793103449
raw_sector_return,Real Estate,5,2,Ridge,58,2021-06-01,2026-03-01,-0.048160810867976966,0.003529111052643052,0.003366955734321542,1.048160810867977,0.5172413793103449
raw_sector_return,Real Estate,5,2,Lasso,58,2021-06-01,2026-03-01,-0.0590679131464098,0.0035658347832042536,0.003366955734321542,1.0590679131464098,0.5517241379310345
raw_sector_return,Real Estate,5,2,ElasticNet,58,2021-06-01,2026-03-01,-0.0726726095938992,0.0036116411939218314,0.003366955734321542,1.0726726095938992,0.5172413793103449
raw_sector_return,Real Estate,10,2,OLS,58,2021-06-01,2026-03-01,-0.2573279342756314,0.004233367498231996,0.003366955734321542,1.2573279342756314,0.43103448275862066
raw_sector_return,Real Estate,10,2,Ridge,58,2021-06-01,2026-03-01,-0.007384309398740241,0.003391818377195635,0.003366955734321542,1.0073843093987402,0.5344827586206896
raw_sector_return,Real Estate,10,2,Lasso,58,2021-06-01,2026-03-01,-0.013533854707129533,0.003412523624035186,0.003366955734321542,1.0135338547071295,0.5
raw_sector_return,Real Estate,10,2,ElasticNet,58,2021-06-01,2026-03-01,-0.018684820189650564,0.003429866696803853,0.003366955734321542,1.0186848201896506,0.5172413793103449
raw_sector_return,Real Estate,13,2,OLS,58,2021-06-01,2026-03-01,-0.5078678838856006,0.005076924418247912,0.003366955734321542,1.5078678838856006,0.39655172413793105
raw_sector_return,Real Estate,13,2,Ridge,58,2021-06-01,2026-03-01,-0.05292745609072269,0.0035451601361092527,0.003366955734321542,1.0529274560907227,0.46551724137931033
raw_sector_return,Real Estate,13,2,Lasso,58,2021-06-01,2026-03-01,-0.050637631823789775,0.0035374503991631137,0.003366955734321542,1.0506376318237898,0.5172413793103449
raw_sector_return,Real Estate,13,2,ElasticNet,58,2021-06-01,2026-03-01,-0.048809054775388994,0.003531293661184352,0.003366955734321542,1.048809054775389,0.4827586206896552
raw_sector_return,Utilities,5,1,OLS,59,2021-06-01,2026-04-01,-0.1285854196499283,0.002720152049509258,0.002410231429671501,1.1285854196499283,0.5084745762711864
raw_sector_return,Utilities,5,1,Ridge,59,2021-06-01,2026-04-01,-0.05918554057128311,0.0025528822797385056,0.002410231429671501,1.0591855405712831,0.559322033898305
raw_sector_return,Utilities,5,1,Lasso,59,2021-06-01,2026-04-01,-0.005511280955427189,0.002423514892248022,0.002410231429671501,1.0055112809554272,0.576271186440678
raw_sector_return,Utilities,5,1,ElasticNet,59,2021-06-01,2026-04-01,-0.009555678007500568,0.002433262825137,0.002410231429671501,1.0095556780075006,0.576271186440678
raw_sector_return,Utilities,10,1,OLS,59,2021-06-01,2026-04-01,-0.4456648165881367,0.0034843867777110136,0.002410231429671501,1.4456648165881367,0.4067796610169492
raw_sector_return,Utilities,10,1,Ridge,59,2021-06-01,2026-04-01,-0.11279413921832138,0.0026820914090982424,0.002410231429671501,1.1127941392183214,0.4915254237288136
raw_sector_return,Utilities,10,1,Lasso,59,2021-06-01,2026-04-01,0.0,0.002410231429671501,0.002410231429671501,1.0,0.6101694915254238
raw_sector_return,Utilities,10,1,ElasticNet,59,2021-06-01,2026-04-01,0.0,0.002410231429671501,0.002410231429671501,1.0,0.6101694915254238
raw_sector_return,Utilities,13,1,OLS,59,2021-06-01,2026-04-01,-0.49635148483930824,0.0036065533785953193,0.002410231429671501,1.4963514848393082,0.4067796610169492
raw_sector_return,Utilities,13,1,Ridge,59,2021-06-01,2026-04-01,-0.09907022862714676,0.0026490136084533914,0.002410231429671501,1.0990702286271468,0.5084745762711864
raw_sector_return,Utilities,13,1,Lasso,59,2021-06-01,2026-04-01,0.0,0.002410231429671501,0.002410231429671501,1.0,0.6101694915254238
raw_sector_return,Utilities,13,1,ElasticNet,59,2021-06-01,2026-04-01,0.0,0.002410231429671501,0.002410231429671501,1.0,0.6101694915254238
raw_sector_return,Utilities,5,2,OLS,58,2021-06-01,2026-03-01,-0.18368345911720474,0.0028616617058387565,0.0024175903479913404,1.1836834591172047,0.5
raw_sector_return,Utilities,5,2,Ridge,58,2021-06-01,2026-03-01,-0.02231403833411072,0.002471536551692595,0.0024175903479913404,1.0223140383341107,0.603448275862069
raw_sector_return,Utilities,5,2,Lasso,58,2021-06-01,2026-03-01,-0.0276266307247941,0.0024843802237791237,0.0024175903479913404,1.027626630724794,0.603448275862069
raw_sector_return,Utilities,5,2,ElasticNet,58,2021-06-01,2026-03-01,-0.025596433084618786,0.002479472037559721,0.0024175903479913404,1.0255964330846188,0.603448275862069
raw_sector_return,Utilities,10,2,OLS,58,2021-06-01,2026-03-01,-0.2598979251216498,0.0030459170632284173,0.0024175903479913404,1.2598979251216498,0.5
raw_sector_return,Utilities,10,2,Ridge,58,2021-06-01,2026-03-01,-0.025063974408185308,0.0024781847706028715,0.0024175903479913404,1.0250639744081853,0.603448275862069
raw_sector_return,Utilities,10,2,Lasso,58,2021-06-01,2026-03-01,-0.029392371807466233,0.0024886490623776437,0.0024175903479913404,1.0293923718074662,0.5862068965517241
raw_sector_return,Utilities,10,2,ElasticNet,58,2021-06-01,2026-03-01,-0.034047494175089676,0.0024999032412823287,0.0024175903479913404,1.0340474941750897,0.5689655172413793
raw_sector_return,Utilities,13,2,OLS,58,2021-06-01,2026-03-01,-0.4946007357297191,0.003613332312800925,0.0024175903479913404,1.494600735729719,0.46551724137931033
raw_sector_return,Utilities,13,2,Ridge,58,2021-06-01,2026-03-01,-0.029357007409842817,0.0024885635657512866,0.0024175903479913404,1.0293570074098428,0.603448275862069
raw_sector_return,Utilities,13,2,Lasso,58,2021-06-01,2026-03-01,-0.020129347816135068,0.002466254864982989,0.0024175903479913404,1.020129347816135,0.603448275862069
raw_sector_return,Utilities,13,2,ElasticNet,58,2021-06-01,2026-03-01,-0.016484350978018147,0.002457442755808699,0.0024175903479913404,1.0164843509780181,0.603448275862069
raw_sector_return,Health Care,5,1,OLS,59,2021-06-01,2026-04-01,-0.14839389358919308,0.002172313666783778,0.0018916102557759373,1.148393893589193,0.4915254237288136
