date,model,pc_count,horizon,n_holdings,holdings,strategy_return,spy_return,equal_weight_sector_return,strategy_excess_vs_spy,strategy_excess_vs_equal_weight
2022-09-01,OLS,5,1,3,"Energy, Utilities, Health Care",-0.0844588104970047,-0.09615881852104835,-0.09940485149712584,0.011700008024043654,0.014946041000121146
2022-10-01,OLS,5,1,3,"Energy, Health Care, Consumer Staples",0.1536379480530563,0.08571730645544973,0.08932910682159777,0.06792064159760658,0.06430884123145854
2022-11-01,OLS,5,1,3,"Energy, Utilities, Consumer Staples",0.047861993720082006,0.055591502201789655,0.06085893012651627,-0.007729508481707649,-0.012996936406434262
2022-12-01,OLS,5,1,3,"Energy, Utilities, Consumer Staples",-0.0291980131839763,-0.06193588226697544,-0.05387170882790235,0.03273786908299914,0.024673695643926047
2023-01-01,OLS,5,1,3,"Energy, Materials, Utilities",0.04117265453083152,0.06776843042023972,0.06686229346958848,-0.026595775889408202,-0.025689638938756962
2023-02-01,OLS,5,1,3,"Energy, Consumer Staples, Materials",-0.041963469102645146,-0.025142733358399783,-0.03341568688474177,-0.016820735744245363,-0.008547782217903373
2023-03-01,OLS,5,1,3,"Energy, Materials, Technology",0.027188003811707533,0.033134720974111076,0.015419210385100725,-0.005946717162403543,0.011768793426606809
2023-04-01,OLS,5,1,3,"Energy, Consumer Staples, Utilities",0.035529053864217154,0.01985241384061731,0.02002429275157127,0.015676640023599843,0.015504761112645885
2023-05-01,OLS,5,1,3,"Technology, Consumer Staples, Utilities",-0.01037869075170439,0.004616386135013029,-0.027061148355849787,-0.014995076886717418,0.016682457604145398
2023-06-01,OLS,5,1,3,"Technology, Consumer Staples, Utilities",0.028937047123770876,0.060858986035215556,0.06095831924308341,-0.03192193891144468,-0.032021272119312535
2023-07-01,OLS,5,1,3,"Technology, Consumer Staples, Utilities",0.029891372015511248,0.03656942777723482,0.038538476798853166,-0.006678055761723572,-0.008647104783341918
2023-08-01,OLS,5,1,3,"Technology, Consumer Staples, Health Care",-0.02052062709330164,-0.01625207631064063,-0.022691144644494853,-0.004268550782661012,0.002170517551193213
2023-09-01,OLS,5,1,3,"Energy, Technology, Communication Services",-0.027378714153742933,-0.05078266740865656,-0.047410746005668455,0.023403953254913623,0.020032031851925522
2023-10-01,OLS,5,1,3,"Technology, Energy, Communication Services",-0.019483241364555037,-0.01825779228410318,-0.020023403038744413,-0.001225449080451857,0.0005401616741893753
2023-11-01,OLS,5,1,3,"Technology, Communication Services, Utilities",0.08613885672092365,0.09134380514453877,0.0784132642398898,-0.005204948423615116,0.007725592481033855
2023-12-01,OLS,5,1,3,"Technology, Communication Services, Industrials",0.04859488009062315,0.04143294701986755,0.03862652376090476,0.007161933070755598,0.00996835632971839
2024-01-01,OLS,5,1,3,"Technology, Communication Services, Health Care",0.03670040020387133,0.020045557241584966,0.003005011449386787,0.016654842962286365,0.033695388754484544
2024-02-01,OLS,5,1,3,"Technology, Communication Services, Industrials",0.054915777461799355,0.052186758404574984,0.04283032392060204,0.0027290190572243703,0.012085453541197312
2024-03-01,OLS,5,1,3,"Communication Services, Technology, Materials",0.032028923652305696,0.029503233625059355,0.03527664179162237,0.002525690027246341,-0.003247718139316673
2024-04-01,OLS,5,1,3,"Communication Services, Technology, Industrials",-0.044094330807969394,-0.03733784228133907,-0.03282816264062407,-0.006756488526630321,-0.011266168167345325
2024-05-01,OLS,5,1,3,"Technology, Communication Services, Utilities",0.07657552554253999,0.05057965848461543,0.03717179983633903,0.02599586705792456,0.03940372570620096
2024-06-01,OLS,5,1,3,"Technology, Communication Services, Industrials",0.030670807407580547,0.03195108465249685,0.0008698349692087523,-0.0012802772449163058,0.029800972438371796
2024-07-01,OLS,5,1,3,"Technology, Communication Services, Energy",0.0012773133215812822,0.015374300833944421,0.03802368315534959,-0.014096987512363138,-0.036746369833768305
2024-08-01,OLS,5,1,3,"Energy, Technology, Industrials",0.004814269051869176,0.02336554549400094,0.028643955269682362,-0.018551276442131764,-0.023829686217813187
2024-09-01,OLS,5,1,3,"Technology, Communication Services, Utilities",0.03959049799631176,0.017882365948037604,0.018750087176755467,0.021708132048274154,0.02084041081955629
2024-10-01,OLS,5,1,3,"Communication Services, Technology, Financials",0.012241199031347572,-0.005883620553885138,-0.009026727859149345,0.01812481958523271,0.02126792689049692
2024-11-01,OLS,5,1,3,"Energy, Technology, Communication Services",0.06637983095432436,0.05963358734922419,0.05867149014568662,0.006746243605100163,0.007708340808637734
2024-12-01,OLS,5,1,3,"Technology, Energy, Communication Services",-0.04155119985917707,-0.027333849020939383,-0.061539044346061125,-0.014217350838237684,0.01998784448688406
2025-01-01,OLS,5,1,3,"Communication Services, Technology, Consumer Discretionary",0.030458078484457658,0.030312349336667932,0.041842611010318026,0.0001457291477897256,-0.011384532525860368
2025-02-01,OLS,5,1,3,"Communication Services, Technology, Industrials",-0.013729479629321731,-0.012694731238455215,0.0059725767050469065,-0.0010347483908665165,-0.01970205633436864
2025-03-01,OLS,5,1,3,"Energy, Communication Services, Technology",-0.03731875972478834,-0.05855127312380792,-0.03493812018374291,0.021232513399019583,-0.0023806395410454276
2025-04-01,OLS,5,1,3,"Technology, Consumer Discretionary, Energy",-0.03714457960969412,-0.005688179883167943,-0.01618019801328552,-0.031456399726526175,-0.0209643815964086
2025-05-01,OLS,5,1,3,"Communication Services, Technology, Industrials",0.08352584142821118,0.06284487470790778,0.038792001325110764,0.020680966720303395,0.044733840103100414
2025-06-01,OLS,5,1,3,"Communication Services, Technology, Financials",0.06488172797378085,0.0482872271127599,0.02586109764674971,0.016594500861020947,0.03902063032703114
2025-07-01,OLS,5,1,3,"Communication Services, Industrials, Financials",0.009694050621658143,0.02605592955723468,0.014523401087095288,-0.016361878935576536,-0.004829350465437145
2025-08-01,OLS,5,1,3,"Communication Services, Financials, Industrials",0.02266266863069255,0.020519537835420598,0.0249046923750461,0.0021431307952719525,-0.0022420237443535503
2025-09-01,OLS,5,1,3,"Communication Services, Financials, Consumer Discretionary",0.031510012281287546,0.03275713817185344,0.014136041820775698,-0.0012471258905658936,0.017373970460511846
2025-10-01,OLS,5,1,3,"Technology, Communication Services, Consumer Discretionary",0.014808385960796366,0.02667595931623068,0.0011516132623466554,-0.011867573355434313,0.01365677269844971
2025-11-01,OLS,5,1,3,"Financials, Communication Services, Health Care",0.038759107810945714,0.0019499438514807288,0.017387210724725446,0.036809163959464986,0.021371897086220268
2025-12-01,OLS,5,1,3,"Financials, Communication Services, Health Care",0.009705340223551961,-0.0021511202145568786,-0.004848542405299689,0.01185646043810884,0.01455388262885165
2026-01-01,OLS,5,1,3,"Energy, Materials, Industrials",0.10458834487678148,0.017736279088188978,0.04364758626321304,0.0868520657885925,0.060940758613568444
2026-02-01,OLS,5,1,3,"Energy, Materials, Industrials",0.08338129051958854,-0.008641951723092456,0.03630410461705924,0.09202324224268099,0.047077185902529295
2026-03-01,OLS,5,1,3,"Energy, Materials, Utilities",-0.0024879659389367426,-0.05196861816263498,-0.04979844528166384,0.04948065222369824,0.0473104793427271
2026-04-01,OLS,5,1,3,"Energy, Technology, Materials",0.07210732386493779,0.10807055160424506,0.05995429255904258,-0.03596322773930727,0.012153031305895207
2021-06-01,OLS,10,1,3,"Technology, Real Estate, Health Care",0.03688508542379424,0.019093490355940324,0.00407739581689008,0.017791595067853917,0.03280768960690416
2021-07-01,OLS,10,1,3,"Real Estate, Technology, Health Care",0.0490370809139374,0.027764076188469655,0.020182187624220596,0.021273004725467747,0.028854893289716806
2021-08-01,OLS,10,1,3,"Real Estate, Financials, Energy",0.01982117797493399,0.02975988974776289,0.02314835762769928,-0.009938711772828901,-0.0033271796527652893
2021-09-01,OLS,10,1,3,"Energy, Financials, Health Care",-0.0016394742845668626,-0.049650139483337186,-0.04318220532075823,0.04801066519877032,0.04154273103619136
2021-10-01,OLS,10,1,3,"Energy, Financials, Consumer Discretionary",0.1055582997721285,0.07359206137685681,0.0718285512814849,0.031966238395271684,0.0337297484906436
2021-11-01,OLS,10,1,3,"Energy, Consumer Discretionary, Real Estate",-0.014249812794996042,-0.00803491038316273,-0.019905417546838097,-0.006214902411833312,0.0056556047518420555
2021-12-01,OLS,10,1,3,"Energy, Technology, Real Estate",0.046820646804601816,0.0425848772954196,0.0537852115257696,0.0042357695091822176,-0.006964564721167785
2022-01-01,OLS,10,1,3,"Energy, Health Care, Utilities",0.03773185242281448,-0.049413238680520055,-0.025685485106953607,0.08714509110333454,0.06341733752976808
2022-02-01,OLS,10,1,3,"Energy, Health Care, Utilities",0.013984330826869932,-0.029517208095069525,-0.019893052623656312,0.043501538921939455,0.033877383450526245
2022-03-01,OLS,10,1,3,"Utilities, Real Estate, Technology",0.06659403778775423,0.03437722458951975,0.043686844608537896,0.03221681319823448,0.022907193179216336
2022-04-01,OLS,10,1,3,"Consumer Staples, Utilities, Real Estate",-0.01298416878723796,-0.08493504374409111,-0.05990637780851931,0.07195087495685315,0.04692220902128135
2022-05-01,OLS,10,1,3,"Energy, Utilities, Consumer Staples",0.054199418647126,0.00225712677897949,0.011115493540274059,0.05194229186814651,0.04308392510685194
2022-06-01,OLS,10,1,3,"Utilities, Consumer Staples, Energy",-0.08906236587992578,-0.08640701297398934,-0.0920355554556921,-0.0026553529059364367,0.0029731895757663246
2022-07-01,OLS,10,1,3,"Utilities, Consumer Staples, Energy",0.07052986797863732,0.09680526146568647,0.08676394098671379,-0.026275393487049145,-0.01623407300807647
2022-08-01,OLS,10,1,3,"Utilities, Energy, Consumer Staples",0.004423809834627979,-0.04080214098808066,-0.029609265061107223,0.04522595082270864,0.034033074895735205
2022-09-01,OLS,10,1,3,"Energy, Utilities, Consumer Staples",-0.10379528493696939,-0.09615881852104835,-0.09940485149712584,-0.007636466415921042,-0.00439043343984355
2022-10-01,OLS,10,1,3,"Energy, Consumer Staples, Utilities",0.12890810101122482,0.08571730645544973,0.08932910682159777,0.0431907945557751,0.039578994189627056
2022-11-01,OLS,10,1,3,"Energy, Consumer Staples, Utilities",0.047861993720082006,0.055591502201789655,0.06085893012651627,-0.007729508481707649,-0.012996936406434262
2022-12-01,OLS,10,1,3,"Energy, Industrials, Health Care",-0.032560607966281796,-0.06193588226697544,-0.05387170882790235,0.029375274300693643,0.021311100861620552
2023-01-01,OLS,10,1,3,"Financials, Industrials, Materials",0.07150301949457338,0.06776843042023972,0.06686229346958848,0.0037345890743336607,0.004640726024984901
2023-02-01,OLS,10,1,3,"Industrials, Technology, Financials",-0.009165686809171366,-0.025142733358399783,-0.03341568688474177,0.015977046549228414,0.024250000075570405
2023-03-01,OLS,10,1,3,"Technology, Consumer Discretionary, Industrials",0.04523369599262569,0.033134720974111076,0.015419210385100725,0.012098975018514611,0.029814485607524963
2023-04-01,OLS,10,1,3,"Technology, Health Care, Utilities",0.02101426507260144,0.01985241384061731,0.02002429275157127,0.0011618512319841283,0.0009899723210301699
2023-05-01,OLS,10,1,3,"Technology, Consumer Discretionary, Health Care",0.023949288138593983,0.004616386135013029,-0.027061148355849787,0.019332902003580954,0.05101043649444377
2023-06-01,OLS,10,1,3,"Technology, Consumer Discretionary, Industrials",0.09548846978187231,0.060858986035215556,0.06095831924308341,0.03462948374665675,0.0345301505387889
2023-07-01,OLS,10,1,3,"Technology, Communication Services, Consumer Discretionary",0.03729973223755508,0.03656942777723482,0.038538476798853166,0.0007303044603202621,-0.0012387445612980844
2023-08-01,OLS,10,1,3,"Technology, Industrials, Energy",-0.006151681715322432,-0.01625207631064063,-0.022691144644494853,0.010100394595318196,0.01653946292917242
2023-09-01,OLS,10,1,3,"Energy, Industrials, Financials",-0.027318162782847117,-0.05078266740865656,-0.047410746005668455,0.02346450462580944,0.02009258322282134
2023-10-01,OLS,10,1,3,"Energy, Technology, Communication Services",-0.019483241364555037,-0.01825779228410318,-0.020023403038744413,-0.001225449080451857,0.0005401616741893753
2023-11-01,OLS,10,1,3,"Communication Services, Technology, Financials",0.10545947333286983,0.09134380514453877,0.0784132642398898,0.014115668188331057,0.027046209092980028
2023-12-01,OLS,10,1,3,"Communication Services, Technology, Consumer Discretionary",0.04679378181569375,0.04143294701986755,0.03862652376090476,0.005360834795826198,0.00816725805478899
2024-01-01,OLS,10,1,3,"Communication Services, Technology, Health Care",0.03670040020387133,0.020045557241584966,0.003005011449386787,0.016654842962286365,0.033695388754484544
2024-02-01,OLS,10,1,3,"Communication Services, Technology, Consumer Discretionary",0.05727774244428696,0.052186758404574984,0.04283032392060204,0.0050909840397119765,0.014447418523684918
2024-03-01,OLS,10,1,3,"Communication Services, Technology, Industrials",0.025402003076679797,0.029503233625059355,0.03527664179162237,-0.004101230548379558,-0.009874638714942572
2024-04-01,OLS,10,1,3,"Communication Services, Technology, Consumer Discretionary",-0.04763579429329664,-0.03733784228133907,-0.03282816264062407,-0.010297952011957566,-0.01480763165267257
2024-05-01,OLS,10,1,3,"Communication Services, Technology, Industrials",0.0521669819184134,0.05057965848461543,0.03717179983633903,0.0015873234337979714,0.01499518208207437
2024-06-01,OLS,10,1,3,"Communication Services, Technology, Industrials",0.030670807407580547,0.03195108465249685,0.0008698349692087523,-0.0012802772449163058,0.029800972438371796
2024-07-01,OLS,10,1,3,"Industrials, Financials, Communication Services",0.04170272575769074,0.015374300833944421,0.03802368315534959,0.02632842492374632,0.0036790426023411496
2024-08-01,OLS,10,1,3,"Energy, Industrials, Materials",0.01022525249311427,0.02336554549400094,0.028643955269682362,-0.013140293000886668,-0.01841870277656809
2024-09-01,OLS,10,1,3,"Financials, Industrials, Communication Services",0.01878850412894299,0.017882365948037604,0.018750087176755467,0.0009061381809053852,3.8416952187522724e-05
2024-10-01,OLS,10,1,3,"Financials, Industrials, Communication Services",0.013956038903587245,-0.005883620553885138,-0.009026727859149345,0.019839659457472382,0.02298276676273659
2024-11-01,OLS,10,1,3,"Communication Services, Financials, Energy",0.08399988993294934,0.05963358734922419,0.05867149014568662,0.024366302583725144,0.025328399787262715
2024-12-01,OLS,10,1,3,"Communication Services, Consumer Discretionary, Financials",-0.02185508610104499,-0.027333849020939383,-0.061539044346061125,0.005478762919894391,0.03968395824501614
2025-01-01,OLS,10,1,3,"Consumer Discretionary, Energy, Communication Services",0.042933311201228896,0.030312349336667932,0.041842611010318026,0.012620961864560964,0.0010907001909108704
2025-02-01,OLS,10,1,3,"Communication Services, Energy, Consumer Discretionary",-0.011730918566691692,-0.012694731238455215,0.0059725767050469065,0.0009638126717635229,-0.017703495271738597
2025-03-01,OLS,10,1,3,"Energy, Industrials, Consumer Discretionary",-0.0324412115316192,-0.05855127312380792,-0.03493812018374291,0.026110061592188726,0.002496908652123715
2025-04-01,OLS,10,1,3,"Energy, Real Estate, Consumer Discretionary",-0.04564911059697988,-0.005688179883167943,-0.01618019801328552,-0.03996093071381194,-0.029468912583694364
2025-05-01,OLS,10,1,3,"Financials, Industrials, Energy",0.048771793702607535,0.06284487470790778,0.038792001325110764,-0.014073081005300248,0.009979792377496771
2025-06-01,OLS,10,1,3,"Financials, Energy, Industrials",0.0336026555024013,0.0482872271127599,0.02586109764674971,-0.014684571610358597,0.007741557855651594
2025-07-01,OLS,10,1,3,"Utilities, Financials, Energy",0.03216023340824751,0.02605592955723468,0.014523401087095288,0.006104303851012828,0.01763683232115222
2025-08-01,OLS,10,1,3,"Financials, Utilities, Energy",0.017213142121556002,0.020519537835420598,0.0249046923750461,-0.003306395713864596,-0.007691550253490099
2025-09-01,OLS,10,1,3,"Financials, Utilities, Consumer Discretionary",0.022047169179114794,0.03275713817185344,0.014136041820775698,-0.010709968992738645,0.007911127358339097
2025-10-01,OLS,10,1,3,"Technology, Utilities, Consumer Discretionary",0.03322224472686419,0.02667595931623068,0.0011516132623466554,0.006546285410633512,0.03207063146451754
2025-11-01,OLS,10,1,3,"Health Care, Utilities, Technology",0.020658356820593287,0.0019499438514807288,0.017387210724725446,0.018708412969112558,0.0032711460958678405
2025-12-01,OLS,10,1,3,"Health Care, Communication Services, Technology",0.0027078694193826136,-0.0021511202145568786,-0.004848542405299689,0.004858989633939492,0.007556411824682302
2026-01-01,OLS,10,1,3,"Materials, Health Care, Energy",0.08248401815530682,0.017736279088188978,0.04364758626321304,0.06474773906711784,0.03883643189209378
2026-02-01,OLS,10,1,3,"Materials, Utilities, Consumer Staples",0.08848183654733972,-0.008641951723092456,0.03630410461705924,0.09712378827043218,0.05217773193028048
2026-03-01,OLS,10,1,3,"Energy, Materials, Consumer Staples",-0.01937534445509015,-0.05196861816263498,-0.04979844528166384,0.032593273707544834,0.030423100826573693
2026-04-01,OLS,10,1,3,"Technology, Energy, Real Estate",0.09215605208903917,0.10807055160424506,0.05995429255904258,-0.01591449951520589,0.032201759529996585
2021-06-01,OLS,13,1,3,"Real Estate, Consumer Staples, Technology",0.026593325438641163,0.019093490355940324,0.00407739581689008,0.007499835082700839,0.02251592962175108
2021-07-01,OLS,13,1,3,"Utilities, Real Estate, Consumer Staples",0.04436609916597978,0.027764076188469655,0.020182187624220596,0.016602022977510122,0.02418391154175918
2021-08-01,OLS,13,1,3,"Real Estate, Utilities, Technology",0.0341933626735047,0.02975988974776289,0.02314835762769928,0.00443347292574181,0.011045005045805422
2021-09-01,OLS,13,1,3,"Energy, Financials, Utilities",-0.004802083381771238,-0.049650139483337186,-0.04318220532075823,0.04484805610156595,0.03838012193898699
2021-10-01,OLS,13,1,3,"Energy, Financials, Consumer Discretionary",0.1055582997721285,0.07359206137685681,0.0718285512814849,0.031966238395271684,0.0337297484906436
2021-11-01,OLS,13,1,3,"Energy, Consumer Discretionary, Utilities",-0.01693184645612722,-0.00803491038316273,-0.019905417546838097,-0.00889693607296449,0.0029735710907108776
2021-12-01,OLS,13,1,3,"Technology, Consumer Discretionary, Utilities",0.03962080345057747,0.0425848772954196,0.0537852115257696,-0.0029640738448421314,-0.014164408075192134
2022-01-01,OLS,13,1,3,"Energy, Technology, Consumer Discretionary",0.014156178494132901,-0.049413238680520055,-0.025685485106953607,0.06356941717465296,0.039841663601086506
2022-02-01,OLS,13,1,3,"Technology, Health Care, Consumer Discretionary",-0.03303716843858865,-0.029517208095069525,-0.019893052623656312,-0.0035199603435191254,-0.013144115814932338
2022-03-01,OLS,13,1,3,"Real Estate, Utilities, Technology",0.06659403778775423,0.03437722458951975,0.043686844608537896,0.03221681319823448,0.022907193179216336
2022-04-01,OLS,13,1,3,"Utilities, Health Care, Consumer Staples",-0.018274311342088272,-0.08493504374409111,-0.05990637780851931,0.06666073240200283,0.04163206646643104
2022-05-01,OLS,13,1,3,"Energy, Utilities, Consumer Staples",0.054199418647126,0.00225712677897949,0.011115493540274059,0.05194229186814651,0.04308392510685194
2022-06-01,OLS,13,1,3,"Consumer Staples, Utilities, Energy",-0.08906236587992578,-0.08640701297398934,-0.0920355554556921,-0.0026553529059364367,0.0029731895757663246
2022-07-01,OLS,13,1,3,"Utilities, Consumer Staples, Energy",0.07052986797863732,0.09680526146568647,0.08676394098671379,-0.026275393487049145,-0.01623407300807647
2022-08-01,OLS,13,1,3,"Utilities, Consumer Staples, Energy",0.004423809834627979,-0.04080214098808066,-0.029609265061107223,0.04522595082270864,0.034033074895735205
2022-09-01,OLS,13,1,3,"Energy, Utilities, Consumer Staples",-0.10379528493696939,-0.09615881852104835,-0.09940485149712584,-0.007636466415921042,-0.00439043343984355
2022-10-01,OLS,13,1,3,"Energy, Consumer Staples, Utilities",0.12890810101122482,0.08571730645544973,0.08932910682159777,0.0431907945557751,0.039578994189627056
2022-11-01,OLS,13,1,3,"Energy, Consumer Staples, Utilities",0.047861993720082006,0.055591502201789655,0.06085893012651627,-0.007729508481707649,-0.012996936406434262
2022-12-01,OLS,13,1,3,"Energy, Financials, Industrials",-0.04433004680606308,-0.06193588226697544,-0.05387170882790235,0.017605835460912357,0.009541662021839266
2023-01-01,OLS,13,1,3,"Financials, Industrials, Materials",0.07150301949457338,0.06776843042023972,0.06686229346958848,0.0037345890743336607,0.004640726024984901
2023-02-01,OLS,13,1,3,"Industrials, Materials, Technology",-0.012611566511665543,-0.025142733358399783,-0.03341568688474177,0.01253116684673424,0.020804120373076232
2023-03-01,OLS,13,1,3,"Technology, Consumer Discretionary, Industrials",0.04523369599262569,0.033134720974111076,0.015419210385100725,0.012098975018514611,0.029814485607524963
2023-04-01,OLS,13,1,3,"Technology, Health Care, Utilities",0.02101426507260144,0.01985241384061731,0.02002429275157127,0.0011618512319841283,0.0009899723210301699
2023-05-01,OLS,13,1,3,"Technology, Utilities, Health Care",-0.004075545850195798,0.004616386135013029,-0.027061148355849787,-0.008691931985208828,0.022985602505653988
2023-06-01,OLS,13,1,3,"Consumer Discretionary, Technology, Industrials",0.09548846978187231,0.060858986035215556,0.06095831924308341,0.03462948374665675,0.0345301505387889
2023-07-01,OLS,13,1,3,"Technology, Communication Services, Consumer Discretionary",0.03729973223755508,0.03656942777723482,0.038538476798853166,0.0007303044603202621,-0.0012387445612980844
2023-08-01,OLS,13,1,3,"Energy, Industrials, Consumer Discretionary",-0.006937398834405546,-0.01625207631064063,-0.022691144644494853,0.009314677476235083,0.015753745810089308
2023-09-01,OLS,13,1,3,"Energy, Financials, Materials",-0.023673920388110965,-0.05078266740865656,-0.047410746005668455,0.027108747020545592,0.02373682561755749
2023-10-01,OLS,13,1,3,"Energy, Technology, Communication Services",-0.019483241364555037,-0.01825779228410318,-0.020023403038744413,-0.001225449080451857,0.0005401616741893753
2023-11-01,OLS,13,1,3,"Communication Services, Technology, Financials",0.10545947333286983,0.09134380514453877,0.0784132642398898,0.014115668188331057,0.027046209092980028
2023-12-01,OLS,13,1,3,"Communication Services, Technology, Consumer Discretionary",0.04679378181569375,0.04143294701986755,0.03862652376090476,0.005360834795826198,0.00816725805478899
2024-01-01,OLS,13,1,3,"Health Care, Communication Services, Technology",0.03670040020387133,0.020045557241584966,0.003005011449386787,0.016654842962286365,0.033695388754484544
2024-02-01,OLS,13,1,3,"Health Care, Utilities, Real Estate",0.022635883581746175,0.052186758404574984,0.04283032392060204,-0.02955087482282881,-0.020194440338855868
2024-03-01,OLS,13,1,3,"Materials, Real Estate, Utilities",0.04292576343207655,0.029503233625059355,0.03527664179162237,0.013422529807017192,0.007649121640454178
2024-04-01,OLS,13,1,3,"Technology, Communication Services, Energy",-0.03381239550311499,-0.03733784228133907,-0.03282816264062407,0.003525446778224084,-0.0009842328624909205
2024-05-01,OLS,13,1,3,"Utilities, Communication Services, Energy",0.05184503986202645,0.05057965848461543,0.03717179983633903,0.001265381377411022,0.014673240025687422
2024-06-01,OLS,13,1,3,"Energy, Health Care, Industrials",-0.0070027282478807296,0.03195108465249685,0.0008698349692087523,-0.03895381290037758,-0.007872563217089483
2024-07-01,OLS,13,1,3,"Energy, Industrials, Financials",0.05058478888971781,0.015374300833944421,0.03802368315534959,0.03521048805577339,0.012561105734368222
2024-08-01,OLS,13,1,3,"Energy, Health Care, Industrials",0.019347204798309797,0.02336554549400094,0.028643955269682362,-0.004018340695691142,-0.009296750471372565
2024-09-01,OLS,13,1,3,"Financials, Technology, Industrials",0.015245897842372106,0.017882365948037604,0.018750087176755467,-0.0026364681056654984,-0.003504189334383361
2024-10-01,OLS,13,1,3,"Financials, Industrials, Utilities",0.005523319994352886,-0.005883620553885138,-0.009026727859149345,0.011406940548238025,0.01455004785350223
2024-11-01,OLS,13,1,3,"Energy, Financials, Industrials",0.08627226061748594,0.05963358734922419,0.05867149014568662,0.026638673268261748,0.02760077047179932
2024-12-01,OLS,13,1,3,"Communication Services, Financials, Consumer Discretionary",-0.02185508610104499,-0.027333849020939383,-0.061539044346061125,0.005478762919894391,0.03968395824501614
2025-01-01,OLS,13,1,3,"Consumer Discretionary, Industrials, Communication Services",0.0508003399381319,0.030312349336667932,0.041842611010318026,0.020487990601463967,0.008957728927813872
2025-02-01,OLS,13,1,3,"Utilities, Industrials, Real Estate",0.014790925356759818,-0.012694731238455215,0.0059725767050469065,0.027485656595215034,0.008818348651712911
2025-03-01,OLS,13,1,3,"Energy, Consumer Discretionary, Communication Services",-0.03771753861322121,-0.05855127312380792,-0.03493812018374291,0.02083373451058671,-0.002779418429478299
2025-04-01,OLS,13,1,3,"Energy, Consumer Discretionary, Industrials",-0.04196737159121289,-0.005688179883167943,-0.01618019801328552,-0.036279191708044944,-0.02578717357792737
2025-05-01,OLS,13,1,3,"Financials, Industrials, Energy",0.048771793702607535,0.06284487470790778,0.038792001325110764,-0.014073081005300248,0.009979792377496771
2025-06-01,OLS,13,1,3,"Energy, Financials, Utilities",0.02157522871179292,0.0482872271127599,0.02586109764674971,-0.02671199840096698,-0.004285868934956787
2025-07-01,OLS,13,1,3,"Utilities, Consumer Staples, Industrials",0.027341638496191128,0.02605592955723468,0.014523401087095288,0.0012857089389564473,0.01281823740909584
2025-08-01,OLS,13,1,3,"Utilities, Materials, Consumer Staples",0.01621333253067873,0.020519537835420598,0.0249046923750461,-0.004306205304741868,-0.00869135984436737
2025-09-01,OLS,13,1,3,"Financials, Consumer Discretionary, Communication Services",0.031510012281287546,0.03275713817185344,0.014136041820775698,-0.0012471258905658936,0.017373970460511846
2025-10-01,OLS,13,1,3,"Technology, Consumer Discretionary, Communication Services",0.014808385960796366,0.02667595931623068,0.0011516132623466554,-0.011867573355434313,0.01365677269844971
2025-11-01,OLS,13,1,3,"Health Care, Utilities, Communication Services",0.03837262722566274,0.0019499438514807288,0.017387210724725446,0.03642268337418201,0.02098541650093729
2025-12-01,OLS,13,1,3,"Communication Services, Health Care, Technology",0.0027078694193826136,-0.0021511202145568786,-0.004848542405299689,0.004858989633939492,0.007556411824682302
2026-01-01,OLS,13,1,3,"Materials, Communication Services, Energy",0.08897759547045585,0.017736279088188978,0.04364758626321304,0.07124131638226687,0.04533000920724281
2026-02-01,OLS,13,1,3,"Materials, Consumer Staples, Utilities",0.08848183654733972,-0.008641951723092456,0.03630410461705924,0.09712378827043218,0.05217773193028048
2026-03-01,OLS,13,1,3,"Energy, Materials, Consumer Staples",-0.01937534445509015,-0.05196861816263498,-0.04979844528166384,0.032593273707544834,0.030423100826573693
2026-04-01,OLS,13,1,3,"Technology, Real Estate, Consumer Discretionary",0.12818270991970046,0.10807055160424506,0.05995429255904258,0.020112158315455403,0.06822841736065788
2021-06-01,Ridge,5,1,3,"Technology, Financials, Consumer Discretionary",0.021908226503599543,0.019093490355940324,0.00407739581689008,0.00281473614765922,0.017830830686709463
2021-07-01,Ridge,5,1,3,"Technology, Consumer Discretionary, Health Care",0.03537522950524408,0.027764076188469655,0.020182187624220596,0.007611153316774422,0.01519304188102348
2021-08-01,Ridge,5,1,3,"Technology, Financials, Consumer Discretionary",0.034972885293649725,0.02975988974776289,0.02314835762769928,0.005212995545886834,0.011824527665950445
2021-09-01,Ridge,5,1,3,"Financials, Technology, Consumer Discretionary",-0.035192972360376294,-0.049650139483337186,-0.04318220532075823,0.014457167122960891,0.007989232960381933
2021-10-01,Ridge,5,1,3,"Financials, Technology, Consumer Discretionary",0.09455384279019241,0.07359206137685681,0.0718285512814849,0.0209617814133356,0.022725291508707515
2021-11-01,Ridge,5,1,3,"Technology, Financials, Consumer Discretionary",0.0012463352537701589,-0.00803491038316273,-0.019905417546838097,0.009281245636932889,0.021151752800608256
2021-12-01,Ridge,5,1,3,"Technology, Consumer Discretionary, Materials",0.03364377274223259,0.0425848772954196,0.0537852115257696,-0.008941104553187008,-0.02014143878353701
2022-01-01,Ridge,5,1,3,"Technology, Financials, Consumer Discretionary",-0.051870084973580664,-0.049413238680520055,-0.025685485106953607,-0.002456846293060609,-0.026184599866627058
2022-02-01,Ridge,5,1,3,"Technology, Consumer Discretionary, Financials",-0.03441958596420832,-0.029517208095069525,-0.019893052623656312,-0.004902377869138795,-0.014526533340552008
