target_type,target,horizon,pc_count,model,pc,coef
sector_excess_return,Communication Services_excess,1,10,Ridge,PC9,-0.0028025576866991557
sector_excess_return,Communication Services_excess,1,10,Ridge,PC10,-0.0051455112866490085
sector_excess_return,Communication Services_excess,1,10,Lasso,PC1,0.0
sector_excess_return,Communication Services_excess,1,10,Lasso,PC2,-0.0
sector_excess_return,Communication Services_excess,1,10,Lasso,PC3,-0.0
sector_excess_return,Communication Services_excess,1,10,Lasso,PC4,0.0
sector_excess_return,Communication Services_excess,1,10,Lasso,PC5,-0.0
sector_excess_return,Communication Services_excess,1,10,Lasso,PC6,0.0
sector_excess_return,Communication Services_excess,1,10,Lasso,PC7,0.0
sector_excess_return,Communication Services_excess,1,10,Lasso,PC8,-0.0
sector_excess_return,Communication Services_excess,1,10,Lasso,PC9,0.0
sector_excess_return,Communication Services_excess,1,10,Lasso,PC10,-0.0
sector_excess_return,Communication Services_excess,1,10,ElasticNet,PC1,0.0
sector_excess_return,Communication Services_excess,1,10,ElasticNet,PC2,-0.0
sector_excess_return,Communication Services_excess,1,10,ElasticNet,PC3,-0.0
sector_excess_return,Communication Services_excess,1,10,ElasticNet,PC4,0.0
sector_excess_return,Communication Services_excess,1,10,ElasticNet,PC5,-0.0
sector_excess_return,Communication Services_excess,1,10,ElasticNet,PC6,0.0
sector_excess_return,Communication Services_excess,1,10,ElasticNet,PC7,0.0
sector_excess_return,Communication Services_excess,1,10,ElasticNet,PC8,-0.0
sector_excess_return,Communication Services_excess,1,10,ElasticNet,PC9,0.0
sector_excess_return,Communication Services_excess,1,10,ElasticNet,PC10,-0.0
sector_excess_return,Energy_excess,1,10,OLS,PC1,-0.014465942942416758
sector_excess_return,Energy_excess,1,10,OLS,PC2,-0.013826332327610678
sector_excess_return,Energy_excess,1,10,OLS,PC3,-0.004678922468914401
sector_excess_return,Energy_excess,1,10,OLS,PC4,-0.0009109222031533058
sector_excess_return,Energy_excess,1,10,OLS,PC5,-0.0146844126745203
sector_excess_return,Energy_excess,1,10,OLS,PC6,0.003932907412692721
sector_excess_return,Energy_excess,1,10,OLS,PC7,-0.001148524811769481
sector_excess_return,Energy_excess,1,10,OLS,PC8,0.010163818758189452
sector_excess_return,Energy_excess,1,10,OLS,PC9,-0.0025292625770062726
sector_excess_return,Energy_excess,1,10,OLS,PC10,0.0176554617873557
sector_excess_return,Energy_excess,1,10,Ridge,PC1,-0.001524173188739389
sector_excess_return,Energy_excess,1,10,Ridge,PC2,-0.0017866983173261465
sector_excess_return,Energy_excess,1,10,Ridge,PC3,0.0005682361850211175
sector_excess_return,Energy_excess,1,10,Ridge,PC4,-0.001404895077010204
sector_excess_return,Energy_excess,1,10,Ridge,PC5,-0.0026992355296934422
sector_excess_return,Energy_excess,1,10,Ridge,PC6,0.0006655121651879888
sector_excess_return,Energy_excess,1,10,Ridge,PC7,8.598929710607692e-05
sector_excess_return,Energy_excess,1,10,Ridge,PC8,0.002408162338464158
sector_excess_return,Energy_excess,1,10,Ridge,PC9,0.001669204701449161
sector_excess_return,Energy_excess,1,10,Ridge,PC10,0.004221888673522923
sector_excess_return,Energy_excess,1,10,Lasso,PC1,-0.0
sector_excess_return,Energy_excess,1,10,Lasso,PC2,-0.0
sector_excess_return,Energy_excess,1,10,Lasso,PC3,0.0
sector_excess_return,Energy_excess,1,10,Lasso,PC4,-0.0
sector_excess_return,Energy_excess,1,10,Lasso,PC5,-0.0
sector_excess_return,Energy_excess,1,10,Lasso,PC6,0.0
sector_excess_return,Energy_excess,1,10,Lasso,PC7,0.0
sector_excess_return,Energy_excess,1,10,Lasso,PC8,0.0
sector_excess_return,Energy_excess,1,10,Lasso,PC9,0.0
sector_excess_return,Energy_excess,1,10,Lasso,PC10,0.0
sector_excess_return,Energy_excess,1,10,ElasticNet,PC1,-0.0
sector_excess_return,Energy_excess,1,10,ElasticNet,PC2,-0.0
sector_excess_return,Energy_excess,1,10,ElasticNet,PC3,0.0
sector_excess_return,Energy_excess,1,10,ElasticNet,PC4,-0.0
sector_excess_return,Energy_excess,1,10,ElasticNet,PC5,-0.0
sector_excess_return,Energy_excess,1,10,ElasticNet,PC6,0.0
sector_excess_return,Energy_excess,1,10,ElasticNet,PC7,0.0
sector_excess_return,Energy_excess,1,10,ElasticNet,PC8,0.0
sector_excess_return,Energy_excess,1,10,ElasticNet,PC9,0.0
sector_excess_return,Energy_excess,1,10,ElasticNet,PC10,0.0
sector_excess_return,Financials_excess,1,10,OLS,PC1,0.004690575813515726
sector_excess_return,Financials_excess,1,10,OLS,PC2,0.00436875714768741
sector_excess_return,Financials_excess,1,10,OLS,PC3,-0.0020407332555579007
sector_excess_return,Financials_excess,1,10,OLS,PC4,0.0014827276429867076
sector_excess_return,Financials_excess,1,10,OLS,PC5,-0.0051132929135433
sector_excess_return,Financials_excess,1,10,OLS,PC6,0.003777712618853306
sector_excess_return,Financials_excess,1,10,OLS,PC7,-0.0005297893123328712
sector_excess_return,Financials_excess,1,10,OLS,PC8,-0.0037733852348024103
sector_excess_return,Financials_excess,1,10,OLS,PC9,0.007346063886082758
sector_excess_return,Financials_excess,1,10,OLS,PC10,0.0035050313887256715
sector_excess_return,Financials_excess,1,10,Ridge,PC1,0.0005025573910658551
sector_excess_return,Financials_excess,1,10,Ridge,PC2,0.0004295372262888912
sector_excess_return,Financials_excess,1,10,Ridge,PC3,-0.0017735122503803004
sector_excess_return,Financials_excess,1,10,Ridge,PC4,0.0006713077047238553
sector_excess_return,Financials_excess,1,10,Ridge,PC5,-0.00197056095215439
sector_excess_return,Financials_excess,1,10,Ridge,PC6,0.0011876113295644492
sector_excess_return,Financials_excess,1,10,Ridge,PC7,-0.0002827522070281858
sector_excess_return,Financials_excess,1,10,Ridge,PC8,-0.001281741416965012
sector_excess_return,Financials_excess,1,10,Ridge,PC9,0.0019275073900480366
sector_excess_return,Financials_excess,1,10,Ridge,PC10,0.000759319415059123
sector_excess_return,Financials_excess,1,10,Lasso,PC1,0.0
sector_excess_return,Financials_excess,1,10,Lasso,PC2,0.0
sector_excess_return,Financials_excess,1,10,Lasso,PC3,-0.0
sector_excess_return,Financials_excess,1,10,Lasso,PC4,0.0
sector_excess_return,Financials_excess,1,10,Lasso,PC5,-0.0
sector_excess_return,Financials_excess,1,10,Lasso,PC6,0.0
sector_excess_return,Financials_excess,1,10,Lasso,PC7,-0.0
sector_excess_return,Financials_excess,1,10,Lasso,PC8,-0.0
sector_excess_return,Financials_excess,1,10,Lasso,PC9,0.0
sector_excess_return,Financials_excess,1,10,Lasso,PC10,0.0
sector_excess_return,Financials_excess,1,10,ElasticNet,PC1,0.0
sector_excess_return,Financials_excess,1,10,ElasticNet,PC2,0.0
sector_excess_return,Financials_excess,1,10,ElasticNet,PC3,-0.0
sector_excess_return,Financials_excess,1,10,ElasticNet,PC4,0.0
sector_excess_return,Financials_excess,1,10,ElasticNet,PC5,-0.0
sector_excess_return,Financials_excess,1,10,ElasticNet,PC6,0.0
sector_excess_return,Financials_excess,1,10,ElasticNet,PC7,-0.0
sector_excess_return,Financials_excess,1,10,ElasticNet,PC8,-0.0
sector_excess_return,Financials_excess,1,10,ElasticNet,PC9,0.0
sector_excess_return,Financials_excess,1,10,ElasticNet,PC10,0.0
sector_excess_return,Industrials_excess,1,10,OLS,PC1,-0.004718982314521071
sector_excess_return,Industrials_excess,1,10,OLS,PC2,-0.0017814243599192062
sector_excess_return,Industrials_excess,1,10,OLS,PC3,-0.0024426064882714484
sector_excess_return,Industrials_excess,1,10,OLS,PC4,0.0014456626337694515
sector_excess_return,Industrials_excess,1,10,OLS,PC5,-0.0006301691560044842
sector_excess_return,Industrials_excess,1,10,OLS,PC6,0.0051293130756613755
sector_excess_return,Industrials_excess,1,10,OLS,PC7,-0.0017158282514510407
sector_excess_return,Industrials_excess,1,10,OLS,PC8,-0.0011706155126681183
sector_excess_return,Industrials_excess,1,10,OLS,PC9,-0.0003398773735449373
sector_excess_return,Industrials_excess,1,10,OLS,PC10,0.005924328574441215
sector_excess_return,Industrials_excess,1,10,Ridge,PC1,-0.00027851561731896224
sector_excess_return,Industrials_excess,1,10,Ridge,PC2,1.170506368878194e-05
sector_excess_return,Industrials_excess,1,10,Ridge,PC3,-2.793286015086662e-05
sector_excess_return,Industrials_excess,1,10,Ridge,PC4,5.1395234793696995e-05
sector_excess_return,Industrials_excess,1,10,Ridge,PC5,2.8964163964814503e-05
sector_excess_return,Industrials_excess,1,10,Ridge,PC6,0.00038858666447936916
sector_excess_return,Industrials_excess,1,10,Ridge,PC7,-0.00017203163185926387
sector_excess_return,Industrials_excess,1,10,Ridge,PC8,-0.00011526849763884987
sector_excess_return,Industrials_excess,1,10,Ridge,PC9,0.0001780461567231864
sector_excess_return,Industrials_excess,1,10,Ridge,PC10,0.000495769848503801
sector_excess_return,Industrials_excess,1,10,Lasso,PC1,-0.0
sector_excess_return,Industrials_excess,1,10,Lasso,PC2,0.0
sector_excess_return,Industrials_excess,1,10,Lasso,PC3,-0.0
sector_excess_return,Industrials_excess,1,10,Lasso,PC4,0.0
sector_excess_return,Industrials_excess,1,10,Lasso,PC5,0.0
sector_excess_return,Industrials_excess,1,10,Lasso,PC6,0.0
sector_excess_return,Industrials_excess,1,10,Lasso,PC7,-0.0
sector_excess_return,Industrials_excess,1,10,Lasso,PC8,-0.0
sector_excess_return,Industrials_excess,1,10,Lasso,PC9,0.0
sector_excess_return,Industrials_excess,1,10,Lasso,PC10,0.0
sector_excess_return,Industrials_excess,1,10,ElasticNet,PC1,-0.0
sector_excess_return,Industrials_excess,1,10,ElasticNet,PC2,0.0
sector_excess_return,Industrials_excess,1,10,ElasticNet,PC3,-0.0
sector_excess_return,Industrials_excess,1,10,ElasticNet,PC4,0.0
sector_excess_return,Industrials_excess,1,10,ElasticNet,PC5,0.0
sector_excess_return,Industrials_excess,1,10,ElasticNet,PC6,0.0
sector_excess_return,Industrials_excess,1,10,ElasticNet,PC7,-0.0
sector_excess_return,Industrials_excess,1,10,ElasticNet,PC8,-0.0
sector_excess_return,Industrials_excess,1,10,ElasticNet,PC9,0.0
sector_excess_return,Industrials_excess,1,10,ElasticNet,PC10,0.0
sector_excess_return,Technology_excess,1,10,OLS,PC1,0.0026737387361938396
sector_excess_return,Technology_excess,1,10,OLS,PC2,0.0009403176484192649
sector_excess_return,Technology_excess,1,10,OLS,PC3,0.006233318661641268
sector_excess_return,Technology_excess,1,10,OLS,PC4,-0.0037680283355731813
sector_excess_return,Technology_excess,1,10,OLS,PC5,0.005693122875014608
sector_excess_return,Technology_excess,1,10,OLS,PC6,-0.008992651673822483
sector_excess_return,Technology_excess,1,10,OLS,PC7,0.0029663463963891484
sector_excess_return,Technology_excess,1,10,OLS,PC8,-0.0038626774359025824
sector_excess_return,Technology_excess,1,10,OLS,PC9,0.0010415035035262349
sector_excess_return,Technology_excess,1,10,OLS,PC10,-0.0051722906025796
sector_excess_return,Technology_excess,1,10,Ridge,PC1,2.612447100592397e-05
sector_excess_return,Technology_excess,1,10,Ridge,PC2,-0.0003258450532857975
sector_excess_return,Technology_excess,1,10,Ridge,PC3,0.002271630463757787
sector_excess_return,Technology_excess,1,10,Ridge,PC4,-0.001268756316572601
sector_excess_return,Technology_excess,1,10,Ridge,PC5,0.0021916563834457814
sector_excess_return,Technology_excess,1,10,Ridge,PC6,-0.004003359163571529
sector_excess_return,Technology_excess,1,10,Ridge,PC7,0.001230797488688476
sector_excess_return,Technology_excess,1,10,Ridge,PC8,-0.0015221676360752739
sector_excess_return,Technology_excess,1,10,Ridge,PC9,-0.0009148619393669406
sector_excess_return,Technology_excess,1,10,Ridge,PC10,-0.002253795424454542
sector_excess_return,Technology_excess,1,10,Lasso,PC1,-0.0
sector_excess_return,Technology_excess,1,10,Lasso,PC2,-0.0
sector_excess_return,Technology_excess,1,10,Lasso,PC3,0.0
sector_excess_return,Technology_excess,1,10,Lasso,PC4,-0.0
sector_excess_return,Technology_excess,1,10,Lasso,PC5,0.0
sector_excess_return,Technology_excess,1,10,Lasso,PC6,-0.0008730927707463279
sector_excess_return,Technology_excess,1,10,Lasso,PC7,0.0
sector_excess_return,Technology_excess,1,10,Lasso,PC8,-0.0
sector_excess_return,Technology_excess,1,10,Lasso,PC9,-0.0
sector_excess_return,Technology_excess,1,10,Lasso,PC10,-0.0
sector_excess_return,Technology_excess,1,10,ElasticNet,PC1,-0.0
sector_excess_return,Technology_excess,1,10,ElasticNet,PC2,-0.0
sector_excess_return,Technology_excess,1,10,ElasticNet,PC3,0.0
sector_excess_return,Technology_excess,1,10,ElasticNet,PC4,-0.0
sector_excess_return,Technology_excess,1,10,ElasticNet,PC5,0.0
sector_excess_return,Technology_excess,1,10,ElasticNet,PC6,-0.0015533265707309923
sector_excess_return,Technology_excess,1,10,ElasticNet,PC7,0.0
sector_excess_return,Technology_excess,1,10,ElasticNet,PC8,-0.0
sector_excess_return,Technology_excess,1,10,ElasticNet,PC9,-0.0
sector_excess_return,Technology_excess,1,10,ElasticNet,PC10,-0.0
sector_excess_return,Consumer Staples_excess,1,10,OLS,PC1,0.005863722583893798
sector_excess_return,Consumer Staples_excess,1,10,OLS,PC2,0.0068890975802377245
sector_excess_return,Consumer Staples_excess,1,10,OLS,PC3,0.002823056204819723
sector_excess_return,Consumer Staples_excess,1,10,OLS,PC4,0.0007225772463610761
sector_excess_return,Consumer Staples_excess,1,10,OLS,PC5,-0.00412834100938211
sector_excess_return,Consumer Staples_excess,1,10,OLS,PC6,0.0018503114409756253
sector_excess_return,Consumer Staples_excess,1,10,OLS,PC7,-0.0038835911914614344
sector_excess_return,Consumer Staples_excess,1,10,OLS,PC8,0.005778341755678641
sector_excess_return,Consumer Staples_excess,1,10,OLS,PC9,-0.0005980166680857721
sector_excess_return,Consumer Staples_excess,1,10,OLS,PC10,0.006275670418826645
sector_excess_return,Consumer Staples_excess,1,10,Ridge,PC1,0.0002211372198945827
sector_excess_return,Consumer Staples_excess,1,10,Ridge,PC2,0.00019619659556379386
sector_excess_return,Consumer Staples_excess,1,10,Ridge,PC3,-1.8242638324754246e-05
sector_excess_return,Consumer Staples_excess,1,10,Ridge,PC4,-3.488980946552988e-06
sector_excess_return,Consumer Staples_excess,1,10,Ridge,PC5,-0.00025092738276616476
sector_excess_return,Consumer Staples_excess,1,10,Ridge,PC6,5.24473935196482e-05
sector_excess_return,Consumer Staples_excess,1,10,Ridge,PC7,-0.0003262479112031629
sector_excess_return,Consumer Staples_excess,1,10,Ridge,PC8,0.00040439171903757935
sector_excess_return,Consumer Staples_excess,1,10,Ridge,PC9,-0.0002605875025401969
sector_excess_return,Consumer Staples_excess,1,10,Ridge,PC10,0.0004664647316552389
sector_excess_return,Consumer Staples_excess,1,10,Lasso,PC1,0.0
sector_excess_return,Consumer Staples_excess,1,10,Lasso,PC2,0.0
sector_excess_return,Consumer Staples_excess,1,10,Lasso,PC3,-0.0
sector_excess_return,Consumer Staples_excess,1,10,Lasso,PC4,-0.0
sector_excess_return,Consumer Staples_excess,1,10,Lasso,PC5,-0.0
sector_excess_return,Consumer Staples_excess,1,10,Lasso,PC6,0.0
sector_excess_return,Consumer Staples_excess,1,10,Lasso,PC7,-0.0
sector_excess_return,Consumer Staples_excess,1,10,Lasso,PC8,0.0
sector_excess_return,Consumer Staples_excess,1,10,Lasso,PC9,-0.0
sector_excess_return,Consumer Staples_excess,1,10,Lasso,PC10,0.0007213373036508325
sector_excess_return,Consumer Staples_excess,1,10,ElasticNet,PC1,0.0
sector_excess_return,Consumer Staples_excess,1,10,ElasticNet,PC2,0.0
sector_excess_return,Consumer Staples_excess,1,10,ElasticNet,PC3,-0.0
sector_excess_return,Consumer Staples_excess,1,10,ElasticNet,PC4,-0.0
sector_excess_return,Consumer Staples_excess,1,10,ElasticNet,PC5,-0.0
sector_excess_return,Consumer Staples_excess,1,10,ElasticNet,PC6,0.0
sector_excess_return,Consumer Staples_excess,1,10,ElasticNet,PC7,-0.0
sector_excess_return,Consumer Staples_excess,1,10,ElasticNet,PC8,0.0
sector_excess_return,Consumer Staples_excess,1,10,ElasticNet,PC9,-0.0
sector_excess_return,Consumer Staples_excess,1,10,ElasticNet,PC10,0.0006924122662608372
sector_excess_return,Real Estate_excess,1,10,OLS,PC1,0.008581302054495962
sector_excess_return,Real Estate_excess,1,10,OLS,PC2,0.008765280260797982
sector_excess_return,Real Estate_excess,1,10,OLS,PC3,0.005422810337747847
sector_excess_return,Real Estate_excess,1,10,OLS,PC4,-0.00349138810967638
sector_excess_return,Real Estate_excess,1,10,OLS,PC5,-0.004222452217274194
sector_excess_return,Real Estate_excess,1,10,OLS,PC6,0.00011133354113614733
sector_excess_return,Real Estate_excess,1,10,OLS,PC7,-0.003266496447391597
sector_excess_return,Real Estate_excess,1,10,OLS,PC8,0.005338740232102691
sector_excess_return,Real Estate_excess,1,10,OLS,PC9,0.0053515144885412065
sector_excess_return,Real Estate_excess,1,10,OLS,PC10,0.0017721154876678166
sector_excess_return,Real Estate_excess,1,10,Ridge,PC1,0.00015375900636834463
sector_excess_return,Real Estate_excess,1,10,Ridge,PC2,0.00013783151446907342
sector_excess_return,Real Estate_excess,1,10,Ridge,PC3,1.7482768639234092e-05
sector_excess_return,Real Estate_excess,1,10,Ridge,PC4,-0.0002907610923684077
sector_excess_return,Real Estate_excess,1,10,Ridge,PC5,-0.00041826679645712446
sector_excess_return,Real Estate_excess,1,10,Ridge,PC6,-2.4630967489443587e-05
sector_excess_return,Real Estate_excess,1,10,Ridge,PC7,-0.0002496810356772369
sector_excess_return,Real Estate_excess,1,10,Ridge,PC8,0.0004246686467458797
sector_excess_return,Real Estate_excess,1,10,Ridge,PC9,6.324487392569782e-05
sector_excess_return,Real Estate_excess,1,10,Ridge,PC10,7.894367433579732e-05
sector_excess_return,Real Estate_excess,1,10,Lasso,PC1,0.0
sector_excess_return,Real Estate_excess,1,10,Lasso,PC2,0.0
sector_excess_return,Real Estate_excess,1,10,Lasso,PC3,0.0
sector_excess_return,Real Estate_excess,1,10,Lasso,PC4,-0.0
sector_excess_return,Real Estate_excess,1,10,Lasso,PC5,-0.00020135364242948858
sector_excess_return,Real Estate_excess,1,10,Lasso,PC6,-0.0
sector_excess_return,Real Estate_excess,1,10,Lasso,PC7,-0.0
sector_excess_return,Real Estate_excess,1,10,Lasso,PC8,0.00023730751713173573
sector_excess_return,Real Estate_excess,1,10,Lasso,PC9,0.0
sector_excess_return,Real Estate_excess,1,10,Lasso,PC10,0.0
sector_excess_return,Real Estate_excess,1,10,ElasticNet,PC1,0.0
sector_excess_return,Real Estate_excess,1,10,ElasticNet,PC2,0.0
sector_excess_return,Real Estate_excess,1,10,ElasticNet,PC3,0.0
sector_excess_return,Real Estate_excess,1,10,ElasticNet,PC4,-0.0
sector_excess_return,Real Estate_excess,1,10,ElasticNet,PC5,-0.0006996021662980664
sector_excess_return,Real Estate_excess,1,10,ElasticNet,PC6,-0.0
sector_excess_return,Real Estate_excess,1,10,ElasticNet,PC7,-0.0
sector_excess_return,Real Estate_excess,1,10,ElasticNet,PC8,0.000735540441160703
sector_excess_return,Real Estate_excess,1,10,ElasticNet,PC9,0.0
sector_excess_return,Real Estate_excess,1,10,ElasticNet,PC10,0.0
sector_excess_return,Utilities_excess,1,10,OLS,PC1,0.002981777970920069
sector_excess_return,Utilities_excess,1,10,OLS,PC2,0.0024284263224557
sector_excess_return,Utilities_excess,1,10,OLS,PC3,0.0014016494699028185
sector_excess_return,Utilities_excess,1,10,OLS,PC4,0.00412240784564906
sector_excess_return,Utilities_excess,1,10,OLS,PC5,-0.007346317109000018
sector_excess_return,Utilities_excess,1,10,OLS,PC6,0.004843224020934133
sector_excess_return,Utilities_excess,1,10,OLS,PC7,-0.0014495544219101037
sector_excess_return,Utilities_excess,1,10,OLS,PC8,0.008518096778412441
sector_excess_return,Utilities_excess,1,10,OLS,PC9,-0.005301453614937529
sector_excess_return,Utilities_excess,1,10,OLS,PC10,0.0032538016691256123
sector_excess_return,Utilities_excess,1,10,Ridge,PC1,0.00035237161645574916
sector_excess_return,Utilities_excess,1,10,Ridge,PC2,1.733734525477778e-05
sector_excess_return,Utilities_excess,1,10,Ridge,PC3,7.55633046594687e-05
sector_excess_return,Utilities_excess,1,10,Ridge,PC4,0.000167345623984964
sector_excess_return,Utilities_excess,1,10,Ridge,PC5,-0.0004559852383113923
sector_excess_return,Utilities_excess,1,10,Ridge,PC6,0.00033412784956700993
sector_excess_return,Utilities_excess,1,10,Ridge,PC7,-5.754846721775983e-05
sector_excess_return,Utilities_excess,1,10,Ridge,PC8,0.0005880998742586095
sector_excess_return,Utilities_excess,1,10,Ridge,PC9,-0.00039932380845097206
sector_excess_return,Utilities_excess,1,10,Ridge,PC10,0.00017990001194356363
sector_excess_return,Utilities_excess,1,10,Lasso,PC1,0.0
sector_excess_return,Utilities_excess,1,10,Lasso,PC2,-0.0
sector_excess_return,Utilities_excess,1,10,Lasso,PC3,0.0
sector_excess_return,Utilities_excess,1,10,Lasso,PC4,0.0
sector_excess_return,Utilities_excess,1,10,Lasso,PC5,-0.0
sector_excess_return,Utilities_excess,1,10,Lasso,PC6,0.0
sector_excess_return,Utilities_excess,1,10,Lasso,PC7,-0.0
sector_excess_return,Utilities_excess,1,10,Lasso,PC8,0.0
sector_excess_return,Utilities_excess,1,10,Lasso,PC9,-0.0
sector_excess_return,Utilities_excess,1,10,Lasso,PC10,0.0
sector_excess_return,Utilities_excess,1,10,ElasticNet,PC1,0.0
sector_excess_return,Utilities_excess,1,10,ElasticNet,PC2,-0.0
sector_excess_return,Utilities_excess,1,10,ElasticNet,PC3,0.0
sector_excess_return,Utilities_excess,1,10,ElasticNet,PC4,0.0
sector_excess_return,Utilities_excess,1,10,ElasticNet,PC5,-0.0
sector_excess_return,Utilities_excess,1,10,ElasticNet,PC6,0.0
sector_excess_return,Utilities_excess,1,10,ElasticNet,PC7,-0.0
sector_excess_return,Utilities_excess,1,10,ElasticNet,PC8,0.0
sector_excess_return,Utilities_excess,1,10,ElasticNet,PC9,-0.0
sector_excess_return,Utilities_excess,1,10,ElasticNet,PC10,0.0
sector_excess_return,Health Care_excess,1,10,OLS,PC1,5.2145389984376874e-05
sector_excess_return,Health Care_excess,1,10,OLS,PC2,0.0010958813923656698
sector_excess_return,Health Care_excess,1,10,OLS,PC3,-0.004085436898767553
sector_excess_return,Health Care_excess,1,10,OLS,PC4,0.0010375097335382792
sector_excess_return,Health Care_excess,1,10,OLS,PC5,-0.0049307323606110984
sector_excess_return,Health Care_excess,1,10,OLS,PC6,0.003512612105185055
sector_excess_return,Health Care_excess,1,10,OLS,PC7,-0.003937587232867513
sector_excess_return,Health Care_excess,1,10,OLS,PC8,0.005571403035063962
sector_excess_return,Health Care_excess,1,10,OLS,PC9,-0.005828752986642561
sector_excess_return,Health Care_excess,1,10,OLS,PC10,0.0020521278653847118
sector_excess_return,Health Care_excess,1,10,Ridge,PC1,0.00023460367744427898
sector_excess_return,Health Care_excess,1,10,Ridge,PC2,0.0001955846486138609
sector_excess_return,Health Care_excess,1,10,Ridge,PC3,-0.0002614474319478054
sector_excess_return,Health Care_excess,1,10,Ridge,PC4,-2.4276398083885052e-05
sector_excess_return,Health Care_excess,1,10,Ridge,PC5,-0.0002993533454669826
sector_excess_return,Health Care_excess,1,10,Ridge,PC6,0.00021079813681256572
sector_excess_return,Health Care_excess,1,10,Ridge,PC7,-0.0002613364272433058
sector_excess_return,Health Care_excess,1,10,Ridge,PC8,0.0003530418419084455
sector_excess_return,Health Care_excess,1,10,Ridge,PC9,-0.0003301198901140594
sector_excess_return,Health Care_excess,1,10,Ridge,PC10,0.00014135439813556543
sector_excess_return,Health Care_excess,1,10,Lasso,PC1,0.0
sector_excess_return,Health Care_excess,1,10,Lasso,PC2,0.0
sector_excess_return,Health Care_excess,1,10,Lasso,PC3,-0.0
sector_excess_return,Health Care_excess,1,10,Lasso,PC4,-0.0
sector_excess_return,Health Care_excess,1,10,Lasso,PC5,-0.0
sector_excess_return,Health Care_excess,1,10,Lasso,PC6,0.0
sector_excess_return,Health Care_excess,1,10,Lasso,PC7,-0.0
sector_excess_return,Health Care_excess,1,10,Lasso,PC8,0.0
sector_excess_return,Health Care_excess,1,10,Lasso,PC9,-0.0
sector_excess_return,Health Care_excess,1,10,Lasso,PC10,0.0
sector_excess_return,Health Care_excess,1,10,ElasticNet,PC1,0.0
sector_excess_return,Health Care_excess,1,10,ElasticNet,PC2,0.0
sector_excess_return,Health Care_excess,1,10,ElasticNet,PC3,-0.0
sector_excess_return,Health Care_excess,1,10,ElasticNet,PC4,-0.0
sector_excess_return,Health Care_excess,1,10,ElasticNet,PC5,-0.0
sector_excess_return,Health Care_excess,1,10,ElasticNet,PC6,0.0
sector_excess_return,Health Care_excess,1,10,ElasticNet,PC7,-0.0
sector_excess_return,Health Care_excess,1,10,ElasticNet,PC8,0.0
sector_excess_return,Health Care_excess,1,10,ElasticNet,PC9,-0.0
sector_excess_return,Health Care_excess,1,10,ElasticNet,PC10,0.0
sector_excess_return,Consumer Discretionary_excess,1,10,OLS,PC1,-0.005277659784847842
sector_excess_return,Consumer Discretionary_excess,1,10,OLS,PC2,-0.00010714633299704923
sector_excess_return,Consumer Discretionary_excess,1,10,OLS,PC3,-0.00559130867083058
sector_excess_return,Consumer Discretionary_excess,1,10,OLS,PC4,-0.0010996810845124445
sector_excess_return,Consumer Discretionary_excess,1,10,OLS,PC5,0.002138149630529243
sector_excess_return,Consumer Discretionary_excess,1,10,OLS,PC6,0.0032755222732379287
sector_excess_return,Consumer Discretionary_excess,1,10,OLS,PC7,-0.0022308923646855777
sector_excess_return,Consumer Discretionary_excess,1,10,OLS,PC8,-0.002081703235405188
sector_excess_return,Consumer Discretionary_excess,1,10,OLS,PC9,-0.0009772089297568412
sector_excess_return,Consumer Discretionary_excess,1,10,OLS,PC10,0.0002376627162906851
sector_excess_return,Consumer Discretionary_excess,1,10,Ridge,PC1,-0.00032309423447051674
sector_excess_return,Consumer Discretionary_excess,1,10,Ridge,PC2,0.00031631668028465356
sector_excess_return,Consumer Discretionary_excess,1,10,Ridge,PC3,-0.00030016926976211573
sector_excess_return,Consumer Discretionary_excess,1,10,Ridge,PC4,-8.036532782359606e-05
sector_excess_return,Consumer Discretionary_excess,1,10,Ridge,PC5,0.0001782956483479213
sector_excess_return,Consumer Discretionary_excess,1,10,Ridge,PC6,0.00023998354607396104
sector_excess_return,Consumer Discretionary_excess,1,10,Ridge,PC7,-0.00018400874179500478
sector_excess_return,Consumer Discretionary_excess,1,10,Ridge,PC8,-0.00020770561687890462
sector_excess_return,Consumer Discretionary_excess,1,10,Ridge,PC9,0.00010405974378953689
sector_excess_return,Consumer Discretionary_excess,1,10,Ridge,PC10,4.2259030165982013e-05
sector_excess_return,Consumer Discretionary_excess,1,10,Lasso,PC1,-0.0
sector_excess_return,Consumer Discretionary_excess,1,10,Lasso,PC2,0.0
sector_excess_return,Consumer Discretionary_excess,1,10,Lasso,PC3,-0.0
sector_excess_return,Consumer Discretionary_excess,1,10,Lasso,PC4,-0.0
sector_excess_return,Consumer Discretionary_excess,1,10,Lasso,PC5,0.0
sector_excess_return,Consumer Discretionary_excess,1,10,Lasso,PC6,0.0
sector_excess_return,Consumer Discretionary_excess,1,10,Lasso,PC7,-0.0
sector_excess_return,Consumer Discretionary_excess,1,10,Lasso,PC8,-0.0
sector_excess_return,Consumer Discretionary_excess,1,10,Lasso,PC9,0.0
sector_excess_return,Consumer Discretionary_excess,1,10,Lasso,PC10,0.0
sector_excess_return,Consumer Discretionary_excess,1,10,ElasticNet,PC1,-0.0
sector_excess_return,Consumer Discretionary_excess,1,10,ElasticNet,PC2,0.0
